Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
catch (Exception e),Chrome 148.0.7778.179,,,26-05-2026 22:37:17,26-05-2026 22:37:17,0.009s,PASSED
"previewBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//button[contains(.,'Preview')]"")))",Chrome 148.0.7778.179,,,26-05-2026 22:37:17,26-05-2026 22:37:17,0.139s,PASSED
"driver.executeScript(""arguments[0].click();"", previewBtn)",Chrome 148.0.7778.179,,,26-05-2026 22:37:17,26-05-2026 22:37:17,0.078s,PASSED
"println(""Preview clicked"")",Chrome 148.0.7778.179,,,26-05-2026 22:37:17,26-05-2026 22:37:17,0.006s,PASSED
"wait.until(ExpectedConditions.textToBePresentInElementLocated(By.xpath(""//button[contains(.,'Preview') or contains(.,'Save')]""), ""Save""))",Chrome 148.0.7778.179,,,26-05-2026 22:37:17,26-05-2026 22:37:17,0.252s,PASSED
"saveBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//button[contains(.,'Save')]"")))",Chrome 148.0.7778.179,,,26-05-2026 22:37:17,26-05-2026 22:37:17,0.167s,PASSED
Thread.sleep(1000),Chrome 148.0.7778.179,,,26-05-2026 22:37:17,26-05-2026 22:37:18,1.015s,PASSED
"driver.executeScript(""arguments[0].click();"", saveBtn)",Chrome 148.0.7778.179,,,26-05-2026 22:37:18,26-05-2026 22:37:19,0.059s,PASSED
"println(""Save clicked"")",Chrome 148.0.7778.179,,,26-05-2026 22:37:19,26-05-2026 22:37:19,0.003s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,26-05-2026 22:37:19,26-05-2026 22:37:19,0.032s,PASSED
"println(""Back to main page"")",Chrome 148.0.7778.179,,,26-05-2026 22:37:19,26-05-2026 22:37:19,0.000s,PASSED
okModalClosed = false,Chrome 148.0.7778.179,,,26-05-2026 22:37:19,26-05-2026 22:37:19,0.000s,PASSED
try,Chrome 148.0.7778.179,,,26-05-2026 22:37:19,26-05-2026 22:37:25,6.922s,PASSED
if (!(okModalClosed)),Chrome 148.0.7778.179,,,26-05-2026 22:37:25,26-05-2026 22:37:25,0.004s,PASSED
modal = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,26-05-2026 22:37:25,26-05-2026 22:37:26,0.008s,PASSED
"modal.addProperty(""xpath"", EQUALS, ""//*[contains(@class,'modal')]"")",Chrome 148.0.7778.179,,,26-05-2026 22:37:26,26-05-2026 22:37:26,0.000s,PASSED
"waitForElementNotPresent(modal, 20, OPTIONAL)",Chrome 148.0.7778.179,,,26-05-2026 22:37:26,26-05-2026 22:37:46,20.254s,WARNING
"println(""===== ESIGN SUCCESS ====="")",Chrome 148.0.7778.179,,,26-05-2026 22:37:46,26-05-2026 22:37:46,0.004s,PASSED
,,,,,,,
Test Cases/TaskActions/Comments/TC_Add_Comment,Chrome 148.0.7778.179,,,26-05-2026 22:37:46,26-05-2026 22:39:08,1m - 22.128s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,26-05-2026 22:37:46,26-05-2026 22:37:46,0.279s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:37:47,26-05-2026 22:38:07,20.214s,WARNING
waitForPageLoad(20),Chrome 148.0.7778.179,,,26-05-2026 22:38:07,26-05-2026 22:38:07,0.044s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:38:07,26-05-2026 22:38:27,20.135s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/div_Hi there, For line manager escalation or app""))",Chrome 148.0.7778.179,,,26-05-2026 22:38:27,26-05-2026 22:38:28,0.621s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_assign-modal-close-btn_1""))",Chrome 148.0.7778.179,,,26-05-2026 22:38:28,26-05-2026 22:38:28,0.772s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_Add Comment""))",Chrome 148.0.7778.179,,,26-05-2026 22:38:28,26-05-2026 22:38:29,1.136s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""@chubby"")",Chrome 148.0.7778.179,,,26-05-2026 22:38:29,26-05-2026 22:38:31,1.584s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_Chubby Chubbystandard user""))",Chrome 148.0.7778.179,,,26-05-2026 22:38:31,26-05-2026 22:38:33,2.110s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""[~Chubby Chubby] "")",Chrome 148.0.7778.179,,,26-05-2026 22:38:33,26-05-2026 22:38:34,1.287s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""[~Chubby Chubby] Smoke test comment Automation "")",Chrome 148.0.7778.179,,,26-05-2026 22:38:34,26-05-2026 22:38:36,1.691s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_save_comment""))",Chrome 148.0.7778.179,,,26-05-2026 22:38:36,26-05-2026 22:38:37,1.119s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/div_Comment saved successfully""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:38:37,26-05-2026 22:38:58,20.641s,WARNING
delay(2),Chrome 148.0.7778.179,,,26-05-2026 22:38:58,26-05-2026 22:39:00,2.029s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/button_SaveComment""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:39:00,26-05-2026 22:39:07,7.344s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_SaveComment""))",Chrome 148.0.7778.179,,,26-05-2026 22:39:07,26-05-2026 22:39:08,0.651s,PASSED
,,,,,,,
Test Cases/TaskActions/Change_Priority/Priority,Chrome 148.0.7778.179,,,26-05-2026 22:39:08,26-05-2026 22:39:18,10.337s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,26-05-2026 22:39:08,26-05-2026 22:39:08,0.036s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-pencil text-interact-blue""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:39:08,26-05-2026 22:39:09,0.520s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-pencil text-interact-blue""))",Chrome 148.0.7778.179,,,26-05-2026 22:39:09,26-05-2026 22:39:10,0.995s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/small_High""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:39:10,26-05-2026 22:39:10,0.574s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/small_High""))",Chrome 148.0.7778.179,,,26-05-2026 22:39:10,26-05-2026 22:39:16,5.274s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/div_Successful""))",Chrome 148.0.7778.179,,,26-05-2026 22:39:16,26-05-2026 22:39:18,1.978s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_OK""))",Chrome 148.0.7778.179,,,26-05-2026 22:39:18,26-05-2026 22:39:18,0.744s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/Download_File,Chrome 148.0.7778.179,,,26-05-2026 22:39:18,26-05-2026 22:39:40,21.849s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,26-05-2026 22:39:19,26-05-2026 22:39:19,0.170s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:39:19,26-05-2026 22:39:39,20.135s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/btn_Download""))",Chrome 148.0.7778.179,,,26-05-2026 22:39:39,26-05-2026 22:39:40,1.166s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/View_File,Chrome 148.0.7778.179,,,26-05-2026 22:39:40,26-05-2026 22:40:08,28.126s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,26-05-2026 22:39:40,26-05-2026 22:39:40,0.033s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:39:40,26-05-2026 22:40:01,20.353s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/btn_View""))",Chrome 148.0.7778.179,,,26-05-2026 22:40:01,26-05-2026 22:40:02,1.197s,PASSED
"println(""Viewer opened"")",Chrome 148.0.7778.179,,,26-05-2026 22:40:02,26-05-2026 22:40:02,0.002s,PASSED
delay(5),Chrome 148.0.7778.179,,,26-05-2026 22:40:02,26-05-2026 22:40:07,5.020s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-chevron-right_1""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:40:07,26-05-2026 22:40:08,0.474s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-chevron-right_1""))",Chrome 148.0.7778.179,,,26-05-2026 22:40:08,26-05-2026 22:40:08,0.761s,PASSED
"println(""Viewer closed"")",Chrome 148.0.7778.179,,,26-05-2026 22:40:08,26-05-2026 22:40:08,0.003s,PASSED
