Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_Work Order  View- Workforce Manager/btn_Download""))",Chrome 148.0.7778.179,,,26-05-2026 22:06:29,26-05-2026 22:06:30,1.271s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/Esign,Chrome 148.0.7778.179,,,26-05-2026 22:07:43,26-05-2026 22:09:26,1m - 42.628s,FAILED
driver = getWebDriver(),Chrome 148.0.7778.179,,,26-05-2026 22:07:43,26-05-2026 22:07:43,0.002s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(driver, java.time.Duration.ofSeconds(30))",Chrome 148.0.7778.179,,,26-05-2026 22:07:43,26-05-2026 22:07:43,0.000s,PASSED
"println(""===== START ESIGN ====="")",Chrome 148.0.7778.179,,,26-05-2026 22:07:43,26-05-2026 22:07:43,0.000s,PASSED
waitForPageLoad(30),Chrome 148.0.7778.179,,,26-05-2026 22:07:43,26-05-2026 22:07:43,0.052s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/svg_svg""))",Chrome 148.0.7778.179,,,26-05-2026 22:07:43,26-05-2026 22:08:04,21.090s,PASSED
"println(""eSign modal opened"")",Chrome 148.0.7778.179,,,26-05-2026 22:08:04,26-05-2026 22:08:04,0.002s,PASSED
iframe = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,26-05-2026 22:08:04,26-05-2026 22:08:04,0.000s,PASSED
"iframe.addProperty(""xpath"", EQUALS, ""//iframe[contains(@id,'esign')]"")",Chrome 148.0.7778.179,,,26-05-2026 22:08:04,26-05-2026 22:08:04,0.002s,PASSED
"waitForElementPresent(iframe, 60)",Chrome 148.0.7778.179,,,26-05-2026 22:08:04,26-05-2026 22:09:04,1m - 0.093s,WARNING
"switchToFrame(iframe, 20)",Chrome 148.0.7778.179,,,26-05-2026 22:09:04,26-05-2026 22:09:26,21.274s,FAILED
,,,,,,,
Test Cases/TaskActions/Comments/TC_Add_Comment,Chrome 148.0.7778.179,,,26-05-2026 22:12:15,26-05-2026 22:13:11,56.233s,FAILED
waitForPageLoad(20),Chrome 148.0.7778.179,,,26-05-2026 22:12:15,26-05-2026 22:12:15,0.108s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:12:15,26-05-2026 22:12:35,20.077s,WARNING
waitForPageLoad(20),Chrome 148.0.7778.179,,,26-05-2026 22:12:35,26-05-2026 22:12:35,0.034s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:12:35,26-05-2026 22:12:56,20.103s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/div_Hi there, For line manager escalation or app""))",Chrome 148.0.7778.179,,,26-05-2026 22:12:56,26-05-2026 22:13:11,15.801s,FAILED
