Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
catch (Exception e),Chrome 148.0.7778.179,,,27-05-2026 08:53:52,27-05-2026 08:53:52,0.004s,PASSED
"previewBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//button[contains(.,'Preview')]"")))",Chrome 148.0.7778.179,,,27-05-2026 08:53:52,27-05-2026 08:53:52,0.077s,PASSED
"driver.executeScript(""arguments[0].click();"", previewBtn)",Chrome 148.0.7778.179,,,27-05-2026 08:53:52,27-05-2026 08:53:52,0.032s,PASSED
"println(""Preview clicked"")",Chrome 148.0.7778.179,,,27-05-2026 08:53:52,27-05-2026 08:53:52,0.003s,PASSED
"wait.until(ExpectedConditions.textToBePresentInElementLocated(By.xpath(""//button[contains(.,'Preview') or contains(.,'Save')]""), ""Save""))",Chrome 148.0.7778.179,,,27-05-2026 08:53:52,27-05-2026 08:53:52,0.121s,PASSED
"saveBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//button[contains(.,'Save')]"")))",Chrome 148.0.7778.179,,,27-05-2026 08:53:52,27-05-2026 08:53:52,0.070s,PASSED
Thread.sleep(1000),Chrome 148.0.7778.179,,,27-05-2026 08:53:52,27-05-2026 08:53:53,1.017s,PASSED
"driver.executeScript(""arguments[0].click();"", saveBtn)",Chrome 148.0.7778.179,,,27-05-2026 08:53:53,27-05-2026 08:53:53,0.023s,PASSED
"println(""Save clicked"")",Chrome 148.0.7778.179,,,27-05-2026 08:53:53,27-05-2026 08:53:53,0.005s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,27-05-2026 08:53:53,27-05-2026 08:53:53,0.015s,PASSED
"println(""Back to main page"")",Chrome 148.0.7778.179,,,27-05-2026 08:53:53,27-05-2026 08:53:53,0.001s,PASSED
okModalClosed = false,Chrome 148.0.7778.179,,,27-05-2026 08:53:53,27-05-2026 08:53:53,0.000s,PASSED
try,Chrome 148.0.7778.179,,,27-05-2026 08:53:53,27-05-2026 08:53:58,4.896s,PASSED
if (!(okModalClosed)),Chrome 148.0.7778.179,,,27-05-2026 08:53:58,27-05-2026 08:53:58,0.003s,PASSED
modal = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,27-05-2026 08:53:58,27-05-2026 08:53:58,0.004s,PASSED
"modal.addProperty(""xpath"", EQUALS, ""//*[contains(@class,'modal')]"")",Chrome 148.0.7778.179,,,27-05-2026 08:53:58,27-05-2026 08:53:58,0.001s,PASSED
"waitForElementNotPresent(modal, 20, OPTIONAL)",Chrome 148.0.7778.179,,,27-05-2026 08:53:58,27-05-2026 08:54:19,20.740s,WARNING
"println(""===== ESIGN SUCCESS ====="")",Chrome 148.0.7778.179,,,27-05-2026 08:54:19,27-05-2026 08:54:19,0.000s,PASSED
,,,,,,,
Test Cases/TaskActions/Comments/TC_Add_Comment,Chrome 148.0.7778.179,,,27-05-2026 08:54:19,27-05-2026 08:55:31,1m - 12.149s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 08:54:19,27-05-2026 08:54:19,0.013s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:54:19,27-05-2026 08:54:39,20.188s,WARNING
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 08:54:39,27-05-2026 08:54:39,0.014s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:54:39,27-05-2026 08:55:00,20.228s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/div_Hi there, For line manager escalation or app""))",Chrome 148.0.7778.179,,,27-05-2026 08:55:00,27-05-2026 08:55:00,0.462s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_assign-modal-close-btn_1""))",Chrome 148.0.7778.179,,,27-05-2026 08:55:00,27-05-2026 08:55:01,0.502s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_Add Comment""))",Chrome 148.0.7778.179,,,27-05-2026 08:55:01,27-05-2026 08:55:01,0.594s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""@chubby"")",Chrome 148.0.7778.179,,,27-05-2026 08:55:01,27-05-2026 08:55:02,1.202s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_Chubby Chubbystandard user""))",Chrome 148.0.7778.179,,,27-05-2026 08:55:02,27-05-2026 08:55:04,1.700s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""[~Chubby Chubby] "")",Chrome 148.0.7778.179,,,27-05-2026 08:55:04,27-05-2026 08:55:05,0.838s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""[~Chubby Chubby] Smoke test comment Automation "")",Chrome 148.0.7778.179,,,27-05-2026 08:55:05,27-05-2026 08:55:06,1.189s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_save_comment""))",Chrome 148.0.7778.179,,,27-05-2026 08:55:06,27-05-2026 08:55:07,0.641s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/div_Comment saved successfully""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:55:07,27-05-2026 08:55:27,20.654s,WARNING
delay(2),Chrome 148.0.7778.179,,,27-05-2026 08:55:27,27-05-2026 08:55:29,2.011s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/button_SaveComment""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:55:29,27-05-2026 08:55:30,1.007s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_SaveComment""))",Chrome 148.0.7778.179,,,27-05-2026 08:55:30,27-05-2026 08:55:31,0.814s,PASSED
,,,,,,,
Test Cases/TaskActions/Change_Priority/Priority,Chrome 148.0.7778.179,,,27-05-2026 08:55:31,27-05-2026 08:55:41,9.961s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 08:55:31,27-05-2026 08:55:31,0.011s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-pencil text-interact-blue""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:55:31,27-05-2026 08:55:32,0.385s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-pencil text-interact-blue""))",Chrome 148.0.7778.179,,,27-05-2026 08:55:32,27-05-2026 08:55:32,0.371s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/small_High""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:55:32,27-05-2026 08:55:33,0.414s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/small_High""))",Chrome 148.0.7778.179,,,27-05-2026 08:55:33,27-05-2026 08:55:36,3.175s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/div_Successful""))",Chrome 148.0.7778.179,,,27-05-2026 08:55:36,27-05-2026 08:55:39,3.351s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_OK""))",Chrome 148.0.7778.179,,,27-05-2026 08:55:39,27-05-2026 08:55:41,2.100s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/Download_File,Chrome 148.0.7778.179,,,27-05-2026 08:55:41,27-05-2026 08:56:02,20.926s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 08:55:41,27-05-2026 08:55:41,0.010s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:55:41,27-05-2026 08:56:02,20.159s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/btn_Download""))",Chrome 148.0.7778.179,,,27-05-2026 08:56:02,27-05-2026 08:56:02,0.578s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/View_File,Chrome 148.0.7778.179,,,27-05-2026 08:56:02,27-05-2026 08:56:29,26.692s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 08:56:02,27-05-2026 08:56:02,0.066s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:56:02,27-05-2026 08:56:23,20.164s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/btn_View""))",Chrome 148.0.7778.179,,,27-05-2026 08:56:23,27-05-2026 08:56:23,0.497s,PASSED
"println(""Viewer opened"")",Chrome 148.0.7778.179,,,27-05-2026 08:56:23,27-05-2026 08:56:23,0.001s,PASSED
delay(5),Chrome 148.0.7778.179,,,27-05-2026 08:56:23,27-05-2026 08:56:28,5.015s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-chevron-right_1""), 20)",Chrome 148.0.7778.179,,,27-05-2026 08:56:28,27-05-2026 08:56:29,0.375s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-chevron-right_1""))",Chrome 148.0.7778.179,,,27-05-2026 08:56:29,27-05-2026 08:56:29,0.396s,PASSED
"println(""Viewer closed"")",Chrome 148.0.7778.179,,,27-05-2026 08:56:29,27-05-2026 08:56:29,0.000s,PASSED
