Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
catch (Exception e),Chrome 148.0.7778.179,,,27-05-2026 11:28:07,27-05-2026 11:28:07,0.002s,PASSED
"previewBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//button[contains(.,'Preview')]"")))",Chrome 148.0.7778.179,,,27-05-2026 11:28:07,27-05-2026 11:28:07,0.042s,PASSED
"driver.executeScript(""arguments[0].click();"", previewBtn)",Chrome 148.0.7778.179,,,27-05-2026 11:28:07,27-05-2026 11:28:07,0.020s,PASSED
"println(""Preview clicked"")",Chrome 148.0.7778.179,,,27-05-2026 11:28:07,27-05-2026 11:28:07,0.002s,PASSED
"wait.until(ExpectedConditions.textToBePresentInElementLocated(By.xpath(""//button[contains(.,'Preview') or contains(.,'Save')]""), ""Save""))",Chrome 148.0.7778.179,,,27-05-2026 11:28:07,27-05-2026 11:28:07,0.287s,PASSED
"saveBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//button[contains(.,'Save')]"")))",Chrome 148.0.7778.179,,,27-05-2026 11:28:07,27-05-2026 11:28:07,0.042s,PASSED
Thread.sleep(1000),Chrome 148.0.7778.179,,,27-05-2026 11:28:07,27-05-2026 11:28:08,1.012s,PASSED
"driver.executeScript(""arguments[0].click();"", saveBtn)",Chrome 148.0.7778.179,,,27-05-2026 11:28:08,27-05-2026 11:28:08,0.013s,PASSED
"println(""Save clicked"")",Chrome 148.0.7778.179,,,27-05-2026 11:28:08,27-05-2026 11:28:08,0.001s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,27-05-2026 11:28:08,27-05-2026 11:28:08,0.010s,PASSED
"println(""Back to main page"")",Chrome 148.0.7778.179,,,27-05-2026 11:28:08,27-05-2026 11:28:08,0.001s,PASSED
okModalClosed = false,Chrome 148.0.7778.179,,,27-05-2026 11:28:08,27-05-2026 11:28:08,0.001s,PASSED
try,Chrome 148.0.7778.179,,,27-05-2026 11:28:08,27-05-2026 11:28:14,5.336s,PASSED
if (!(okModalClosed)),Chrome 148.0.7778.179,,,27-05-2026 11:28:14,27-05-2026 11:28:14,0.001s,PASSED
modal = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,27-05-2026 11:28:14,27-05-2026 11:28:14,0.001s,PASSED
"modal.addProperty(""xpath"", EQUALS, ""//*[contains(@class,'modal')]"")",Chrome 148.0.7778.179,,,27-05-2026 11:28:14,27-05-2026 11:28:14,0.001s,PASSED
"waitForElementNotPresent(modal, 20, OPTIONAL)",Chrome 148.0.7778.179,,,27-05-2026 11:28:14,27-05-2026 11:28:34,20.575s,WARNING
"println(""===== ESIGN SUCCESS ====="")",Chrome 148.0.7778.179,,,27-05-2026 11:28:34,27-05-2026 11:28:34,0.000s,PASSED
,,,,,,,
Test Cases/TaskActions/Comments/TC_Add_Comment,Chrome 148.0.7778.179,,,27-05-2026 11:28:34,27-05-2026 11:29:46,1m - 12.087s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 11:28:34,27-05-2026 11:28:34,0.016s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,27-05-2026 11:28:34,27-05-2026 11:28:55,20.310s,WARNING
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 11:28:55,27-05-2026 11:28:55,0.017s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,27-05-2026 11:28:55,27-05-2026 11:29:15,20.252s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/div_Hi there, For line manager escalation or app""))",Chrome 148.0.7778.179,,,27-05-2026 11:29:15,27-05-2026 11:29:16,0.548s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_assign-modal-close-btn_1""))",Chrome 148.0.7778.179,,,27-05-2026 11:29:16,27-05-2026 11:29:16,0.402s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_Add Comment""))",Chrome 148.0.7778.179,,,27-05-2026 11:29:16,27-05-2026 11:29:16,0.482s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""@chubby"")",Chrome 148.0.7778.179,,,27-05-2026 11:29:16,27-05-2026 11:29:18,1.080s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_Chubby Chubbystandard user""))",Chrome 148.0.7778.179,,,27-05-2026 11:29:18,27-05-2026 11:29:19,1.558s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""[~Chubby Chubby] "")",Chrome 148.0.7778.179,,,27-05-2026 11:29:19,27-05-2026 11:29:20,0.743s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""[~Chubby Chubby] Smoke test comment Automation "")",Chrome 148.0.7778.179,,,27-05-2026 11:29:20,27-05-2026 11:29:21,1.136s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_save_comment""))",Chrome 148.0.7778.179,,,27-05-2026 11:29:21,27-05-2026 11:29:22,0.630s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/div_Comment saved successfully""), 20)",Chrome 148.0.7778.179,,,27-05-2026 11:29:22,27-05-2026 11:29:42,20.678s,WARNING
delay(2),Chrome 148.0.7778.179,,,27-05-2026 11:29:42,27-05-2026 11:29:44,2.013s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/button_SaveComment""), 20)",Chrome 148.0.7778.179,,,27-05-2026 11:29:44,27-05-2026 11:29:45,1.218s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_SaveComment""))",Chrome 148.0.7778.179,,,27-05-2026 11:29:45,27-05-2026 11:29:46,0.870s,PASSED
,,,,,,,
Test Cases/TaskActions/Change_Priority/Priority,Chrome 148.0.7778.179,,,27-05-2026 11:29:46,27-05-2026 11:29:53,6.720s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 11:29:46,27-05-2026 11:29:47,0.023s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-pencil text-interact-blue""), 20)",Chrome 148.0.7778.179,,,27-05-2026 11:29:47,27-05-2026 11:29:47,0.389s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-pencil text-interact-blue""))",Chrome 148.0.7778.179,,,27-05-2026 11:29:47,27-05-2026 11:29:47,0.512s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/small_High""), 20)",Chrome 148.0.7778.179,,,27-05-2026 11:29:47,27-05-2026 11:29:48,0.368s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/small_High""))",Chrome 148.0.7778.179,,,27-05-2026 11:29:48,27-05-2026 11:29:51,2.868s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/div_Successful""))",Chrome 148.0.7778.179,,,27-05-2026 11:29:51,27-05-2026 11:29:53,2.062s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_OK""))",Chrome 148.0.7778.179,,,27-05-2026 11:29:53,27-05-2026 11:29:53,0.390s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/Download_File,Chrome 148.0.7778.179,,,27-05-2026 11:29:53,27-05-2026 11:30:14,20.860s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 11:29:53,27-05-2026 11:29:53,0.000s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,27-05-2026 11:29:53,27-05-2026 11:30:13,20.188s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/btn_Download""))",Chrome 148.0.7778.179,,,27-05-2026 11:30:13,27-05-2026 11:30:14,0.602s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/View_File,Chrome 148.0.7778.179,,,27-05-2026 11:30:14,27-05-2026 11:30:41,27.016s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,27-05-2026 11:30:14,27-05-2026 11:30:14,0.037s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,27-05-2026 11:30:14,27-05-2026 11:30:34,20.040s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/btn_View""))",Chrome 148.0.7778.179,,,27-05-2026 11:30:34,27-05-2026 11:30:35,0.988s,PASSED
"println(""Viewer opened"")",Chrome 148.0.7778.179,,,27-05-2026 11:30:35,27-05-2026 11:30:35,0.002s,PASSED
delay(5),Chrome 148.0.7778.179,,,27-05-2026 11:30:35,27-05-2026 11:30:40,5.009s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-chevron-right_1""), 20)",Chrome 148.0.7778.179,,,27-05-2026 11:30:40,27-05-2026 11:30:40,0.331s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-chevron-right_1""))",Chrome 148.0.7778.179,,,27-05-2026 11:30:40,27-05-2026 11:30:41,0.522s,PASSED
"println(""Viewer closed"")",Chrome 148.0.7778.179,,,27-05-2026 11:30:41,27-05-2026 11:30:41,0.001s,PASSED
