Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
catch (Exception e),Chrome 148.0.7778.179,,,28-05-2026 12:08:48,28-05-2026 12:08:48,0.005s,PASSED
"previewBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//button[contains(.,'Preview')]"")))",Chrome 148.0.7778.179,,,28-05-2026 12:08:48,28-05-2026 12:08:48,0.072s,PASSED
"driver.executeScript(""arguments[0].click();"", previewBtn)",Chrome 148.0.7778.179,,,28-05-2026 12:08:48,28-05-2026 12:08:48,0.044s,PASSED
"println(""Preview clicked"")",Chrome 148.0.7778.179,,,28-05-2026 12:08:48,28-05-2026 12:08:48,0.000s,PASSED
"wait.until(ExpectedConditions.textToBePresentInElementLocated(By.xpath(""//button[contains(.,'Preview') or contains(.,'Save')]""), ""Save""))",Chrome 148.0.7778.179,,,28-05-2026 12:08:48,28-05-2026 12:08:48,0.084s,PASSED
"saveBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//button[contains(.,'Save')]"")))",Chrome 148.0.7778.179,,,28-05-2026 12:08:48,28-05-2026 12:08:48,0.077s,PASSED
Thread.sleep(1000),Chrome 148.0.7778.179,,,28-05-2026 12:08:48,28-05-2026 12:08:49,1.002s,PASSED
"driver.executeScript(""arguments[0].click();"", saveBtn)",Chrome 148.0.7778.179,,,28-05-2026 12:08:49,28-05-2026 12:08:49,0.018s,PASSED
"println(""Save clicked"")",Chrome 148.0.7778.179,,,28-05-2026 12:08:49,28-05-2026 12:08:49,0.000s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,28-05-2026 12:08:49,28-05-2026 12:08:49,0.015s,PASSED
"println(""Back to main page"")",Chrome 148.0.7778.179,,,28-05-2026 12:08:49,28-05-2026 12:08:49,0.000s,PASSED
okModalClosed = false,Chrome 148.0.7778.179,,,28-05-2026 12:08:49,28-05-2026 12:08:49,0.000s,PASSED
try,Chrome 148.0.7778.179,,,28-05-2026 12:08:49,28-05-2026 12:09:01,12.187s,PASSED
if (!(okModalClosed)),Chrome 148.0.7778.179,,,28-05-2026 12:09:01,28-05-2026 12:09:01,0.022s,PASSED
modal = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,28-05-2026 12:09:01,28-05-2026 12:09:01,0.000s,PASSED
"modal.addProperty(""xpath"", EQUALS, ""//*[contains(@class,'modal')]"")",Chrome 148.0.7778.179,,,28-05-2026 12:09:01,28-05-2026 12:09:01,0.006s,PASSED
"waitForElementNotPresent(modal, 20, OPTIONAL)",Chrome 148.0.7778.179,,,28-05-2026 12:09:01,28-05-2026 12:09:21,20.260s,WARNING
"println(""===== ESIGN SUCCESS ====="")",Chrome 148.0.7778.179,,,28-05-2026 12:09:21,28-05-2026 12:09:21,0.000s,PASSED
,,,,,,,
Test Cases/TaskActions/Comments/TC_Add_Comment,Chrome 148.0.7778.179,,,28-05-2026 12:11:06,28-05-2026 12:12:17,1m - 11.191s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,28-05-2026 12:11:06,28-05-2026 12:11:06,0.009s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,28-05-2026 12:11:06,28-05-2026 12:11:26,20.202s,WARNING
waitForPageLoad(20),Chrome 148.0.7778.179,,,28-05-2026 12:11:26,28-05-2026 12:11:26,0.008s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,28-05-2026 12:11:26,28-05-2026 12:11:46,20.037s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/div_Hi there, For line manager escalation or app""))",Chrome 148.0.7778.179,,,28-05-2026 12:11:46,28-05-2026 12:11:46,0.333s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_assign-modal-close-btn_1""))",Chrome 148.0.7778.179,,,28-05-2026 12:11:46,28-05-2026 12:11:47,0.322s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_Add Comment""))",Chrome 148.0.7778.179,,,28-05-2026 12:11:47,28-05-2026 12:11:47,0.389s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""@chubby"")",Chrome 148.0.7778.179,,,28-05-2026 12:11:47,28-05-2026 12:11:48,0.902s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_Chubby Chubbystandard user""))",Chrome 148.0.7778.179,,,28-05-2026 12:11:48,28-05-2026 12:11:50,1.622s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""[~Chubby Chubby] "")",Chrome 148.0.7778.179,,,28-05-2026 12:11:50,28-05-2026 12:11:50,0.685s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""[~Chubby Chubby] Smoke test comment Automation "")",Chrome 148.0.7778.179,,,28-05-2026 12:11:50,28-05-2026 12:11:51,0.955s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_save_comment""))",Chrome 148.0.7778.179,,,28-05-2026 12:11:51,28-05-2026 12:11:52,0.536s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/div_Comment saved successfully""), 20)",Chrome 148.0.7778.179,,,28-05-2026 12:11:52,28-05-2026 12:12:12,20.323s,WARNING
delay(2),Chrome 148.0.7778.179,,,28-05-2026 12:12:12,28-05-2026 12:12:14,2.005s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/button_SaveComment""), 20)",Chrome 148.0.7778.179,,,28-05-2026 12:12:14,28-05-2026 12:12:16,2.061s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_SaveComment""))",Chrome 148.0.7778.179,,,28-05-2026 12:12:16,28-05-2026 12:12:17,0.789s,PASSED
,,,,,,,
Test Cases/TaskActions/Change_Priority/Priority,Chrome 148.0.7778.179,,,28-05-2026 12:12:17,28-05-2026 12:12:23,5.682s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,28-05-2026 12:12:17,28-05-2026 12:12:17,0.007s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-pencil text-interact-blue""), 20)",Chrome 148.0.7778.179,,,28-05-2026 12:12:17,28-05-2026 12:12:17,0.297s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-pencil text-interact-blue""))",Chrome 148.0.7778.179,,,28-05-2026 12:12:17,28-05-2026 12:12:18,0.345s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/small_High""), 20)",Chrome 148.0.7778.179,,,28-05-2026 12:12:18,28-05-2026 12:12:18,0.271s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/small_High""))",Chrome 148.0.7778.179,,,28-05-2026 12:12:18,28-05-2026 12:12:20,2.214s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/div_Successful""))",Chrome 148.0.7778.179,,,28-05-2026 12:12:20,28-05-2026 12:12:22,2.181s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_OK""))",Chrome 148.0.7778.179,,,28-05-2026 12:12:22,28-05-2026 12:12:23,0.330s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/Download_File,Chrome 148.0.7778.179,,,28-05-2026 12:12:23,28-05-2026 12:12:43,20.670s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,28-05-2026 12:12:23,28-05-2026 12:12:23,0.007s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,28-05-2026 12:12:23,28-05-2026 12:12:43,20.076s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/btn_Download""))",Chrome 148.0.7778.179,,,28-05-2026 12:12:43,28-05-2026 12:12:43,0.541s,PASSED
,,,,,,,
Test Cases/TaskActions/Table_Actions/View_File,Chrome 148.0.7778.179,,,28-05-2026 12:12:43,28-05-2026 12:13:10,26.259s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,28-05-2026 12:12:43,28-05-2026 12:12:43,0.014s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,28-05-2026 12:12:43,28-05-2026 12:13:04,20.238s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/btn_View""))",Chrome 148.0.7778.179,,,28-05-2026 12:13:04,28-05-2026 12:13:04,0.352s,PASSED
"println(""Viewer opened"")",Chrome 148.0.7778.179,,,28-05-2026 12:13:04,28-05-2026 12:13:04,0.001s,PASSED
delay(5),Chrome 148.0.7778.179,,,28-05-2026 12:13:04,28-05-2026 12:13:09,5.005s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-chevron-right_1""), 20)",Chrome 148.0.7778.179,,,28-05-2026 12:13:09,28-05-2026 12:13:09,0.267s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/i_fa fa-chevron-right_1""))",Chrome 148.0.7778.179,,,28-05-2026 12:13:09,28-05-2026 12:13:10,0.326s,PASSED
"println(""Viewer closed"")",Chrome 148.0.7778.179,,,28-05-2026 12:13:10,28-05-2026 12:13:10,0.000s,PASSED
