Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
try,Chrome 148.0.7778.179,,,26-05-2026 22:25:15,26-05-2026 22:25:45,30.504s,PASSED
catch (Exception e),Chrome 148.0.7778.179,,,26-05-2026 22:25:45,26-05-2026 22:25:45,0.008s,PASSED
"previewBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//button[contains(.,'Preview')]"")))",Chrome 148.0.7778.179,,,26-05-2026 22:25:45,26-05-2026 22:25:45,0.125s,PASSED
"driver.executeScript(""arguments[0].click();"", previewBtn)",Chrome 148.0.7778.179,,,26-05-2026 22:25:45,26-05-2026 22:25:45,0.078s,PASSED
"println(""Preview clicked"")",Chrome 148.0.7778.179,,,26-05-2026 22:25:45,26-05-2026 22:25:45,0.011s,PASSED
"wait.until(ExpectedConditions.textToBePresentInElementLocated(By.xpath(""//button[contains(.,'Preview') or contains(.,'Save')]""), ""Save""))",Chrome 148.0.7778.179,,,26-05-2026 22:25:45,26-05-2026 22:25:45,0.161s,PASSED
"saveBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(""//button[contains(.,'Save')]"")))",Chrome 148.0.7778.179,,,26-05-2026 22:25:45,26-05-2026 22:25:46,0.170s,PASSED
Thread.sleep(1000),Chrome 148.0.7778.179,,,26-05-2026 22:25:46,26-05-2026 22:25:47,1.016s,PASSED
"driver.executeScript(""arguments[0].click();"", saveBtn)",Chrome 148.0.7778.179,,,26-05-2026 22:25:47,26-05-2026 22:25:47,0.034s,PASSED
"println(""Save clicked"")",Chrome 148.0.7778.179,,,26-05-2026 22:25:47,26-05-2026 22:25:47,0.005s,PASSED
switchToDefaultContent(),Chrome 148.0.7778.179,,,26-05-2026 22:25:47,26-05-2026 22:25:47,0.022s,PASSED
"println(""Back to main page"")",Chrome 148.0.7778.179,,,26-05-2026 22:25:47,26-05-2026 22:25:47,0.008s,PASSED
okModalClosed = false,Chrome 148.0.7778.179,,,26-05-2026 22:25:47,26-05-2026 22:25:47,0.006s,PASSED
try,Chrome 148.0.7778.179,,,26-05-2026 22:25:47,26-05-2026 22:25:53,6.063s,PASSED
if (!(okModalClosed)),Chrome 148.0.7778.179,,,26-05-2026 22:25:53,26-05-2026 22:25:53,0.000s,PASSED
modal = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.179,,,26-05-2026 22:25:53,26-05-2026 22:25:53,0.000s,PASSED
"modal.addProperty(""xpath"", EQUALS, ""//*[contains(@class,'modal')]"")",Chrome 148.0.7778.179,,,26-05-2026 22:25:53,26-05-2026 22:25:53,0.013s,PASSED
"waitForElementNotPresent(modal, 20, OPTIONAL)",Chrome 148.0.7778.179,,,26-05-2026 22:25:53,26-05-2026 22:26:13,20.395s,WARNING
"println(""===== ESIGN SUCCESS ====="")",Chrome 148.0.7778.179,,,26-05-2026 22:26:13,26-05-2026 22:26:13,0.000s,PASSED
,,,,,,,
Test Cases/TaskActions/Comments/TC_Add_Comment,Chrome 148.0.7778.179,,,26-05-2026 22:26:13,26-05-2026 22:27:35,1m - 21.489s,PASSED
waitForPageLoad(20),Chrome 148.0.7778.179,,,26-05-2026 22:26:14,26-05-2026 22:26:14,0.041s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:26:14,26-05-2026 22:26:34,20.272s,WARNING
waitForPageLoad(20),Chrome 148.0.7778.179,,,26-05-2026 22:26:34,26-05-2026 22:26:34,0.030s,PASSED
"waitForElementPresent(findTestObject(""Page_Work Order  Index- Workforce Manager/input_Search""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:26:34,26-05-2026 22:26:54,20.131s,WARNING
"click(findTestObject(""Page_Work Order  View- Workforce Manager/div_Hi there, For line manager escalation or app""))",Chrome 148.0.7778.179,,,26-05-2026 22:26:54,26-05-2026 22:26:55,0.755s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_assign-modal-close-btn_1""))",Chrome 148.0.7778.179,,,26-05-2026 22:26:55,26-05-2026 22:26:56,0.858s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_Add Comment""))",Chrome 148.0.7778.179,,,26-05-2026 22:26:56,26-05-2026 22:26:57,1.204s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""@chubby"")",Chrome 148.0.7778.179,,,26-05-2026 22:26:57,26-05-2026 22:26:58,1.494s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_Chubby Chubbystandard user""))",Chrome 148.0.7778.179,,,26-05-2026 22:26:58,26-05-2026 22:27:00,1.884s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""[~Chubby Chubby] "")",Chrome 148.0.7778.179,,,26-05-2026 22:27:00,26-05-2026 22:27:02,1.250s,PASSED
"setText(findTestObject(""Page_Work Order  View- Workforce Manager/textarea_To mention a user or role, type  in fr""), ""[~Chubby Chubby] Smoke test comment Automation "")",Chrome 148.0.7778.179,,,26-05-2026 22:27:02,26-05-2026 22:27:04,2.033s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/a_save_comment""))",Chrome 148.0.7778.179,,,26-05-2026 22:27:04,26-05-2026 22:27:04,0.894s,PASSED
"waitForElementVisible(findTestObject(""Page_Work Order  View- Workforce Manager/div_Comment saved successfully""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:27:04,26-05-2026 22:27:25,20.844s,WARNING
delay(2),Chrome 148.0.7778.179,,,26-05-2026 22:27:25,26-05-2026 22:27:27,2.008s,PASSED
"waitForElementClickable(findTestObject(""Page_Work Order  View- Workforce Manager/button_SaveComment""), 20)",Chrome 148.0.7778.179,,,26-05-2026 22:27:27,26-05-2026 22:27:33,6.108s,PASSED
"click(findTestObject(""Page_Work Order  View- Workforce Manager/button_SaveComment""))",Chrome 148.0.7778.179,,,26-05-2026 22:27:33,26-05-2026 22:27:35,1.325s,PASSED
